"cluster","gene","avg_log2FC","p_val_adj"
"B_cell","Fam76b",1.65721552078862,2.54650901773637e-52
"B_cell","Cdkn1b",0.918947634342514,2.81122576639171e-51
"B_cell","Tmem243",1.01175892113539,8.48393102766856e-51
"B_cell","Lmo2",1.42045083351713,1.06677543025186e-50
"B_cell","Chd4",0.790725832796135,2.56140828340819e-50
"B_cell","Retreg1",1.05276590354749,2.88191278146364e-50
"B_cell","Gimap5",1.1567493335185,4.76274959988781e-50
"B_cell","Per1",1.41504685074579,6.98124103622057e-50
"B_cell","Rfx7",1.43065057876407,8.17371627064259e-50
"B_cell","Lmbrd1",1.39562400763671,8.93085146105681e-50
"B_cell","Otulin",1.24820598936409,1.70564626815925e-49
"B_cell","Rhob",0.594376454625747,4.40427675241804e-49
"B_cell","Sesn3",1.25736869545741,5.12715602974741e-49
"B_cell","Cnbp",0.598926472092348,1.38782819912168e-48
"B_cell","Rsbn1l",1.08325639159714,1.54304507371278e-48
"B_cell","March7",0.87532263526221,2.19693721507445e-48
"B_cell","Zfp292",1.12210609805794,2.31478202121765e-48
"B_cell","Ilf2",1.54710468768022,1.41211420964175e-47
"B_cell","Pde4b",0.952123483247338,1.42879423783474e-47
"B_cell","Capg",1.08311362349029,2.21059016226758e-47
"B_cell","P2rx4",1.17467484294807,2.7087478502984e-47
"B_cell","Tcp11l2",1.15420332407291,4.68764530669223e-47
"B_cell","Ube2d2a",0.781742687280906,5.66377924226612e-47
"B_cell","Ifi203",0.723775102556847,2.02189786863986e-46
"B_cell","Atf7ip",1.06389394956605,3.61347192130335e-46
"B_cell","Ago2",0.992402115753236,1.13150101520086e-45
"B_cell","Gatad2b",0.952883749610673,1.36895606981475e-45
"B_cell","Xpr1",1.33413939294639,1.83152931684128e-45
"B_cell","Mycbp2",0.833357950048691,1.98122670409829e-45
"B_cell","Cdc42se2",1.16869329631083,6.77834608696493e-45
"B_cell","Ypel3",0.967029146654582,3.71882111381065e-44
"B_cell","Sept6",1.4085846737984,1.18036699846009e-43
"B_cell","Ncf1",0.593991183379144,2.04827491447415e-43
"B_cell","Fam204a",1.44887428168512,2.36352428017532e-43
"B_cell","9930111J21Rik2",1.26236058696783,2.84939337017606e-43
"B_cell","Arl5b",1.69685162800863,4.65171482289221e-43
"B_cell","Rictor",1.13806687797849,1.14550450330769e-42
"B_cell","Sbno1",0.816507419238497,3.83471166494595e-42
"B_cell","Kansl1",1.05660075860604,8.73927351928134e-42
"B_cell","Setd5",0.65544828952913,1.35850119605734e-41
"B_cell","Sept1",0.851893417000642,1.9298148717554e-41
"B_cell","Slc25a36",1.27472565951041,3.07879690020833e-41
"B_cell","Ncf2",0.697936922741549,3.51945750063441e-41
"B_cell","Cnot6l",0.819454885152196,6.30178039183589e-41
"B_cell","Map4k2",1.27983846948436,6.52986156296423e-41
"B_cell","Mtdh",0.819561987234498,8.76294206888445e-41
"B_cell","Brd2",0.784124673161779,3.35106648211038e-40
"B_cell","Hnrnpu",0.507640787507517,2.49382711618956e-39
"B_cell","Srcap",1.28298068900337,4.04399148675855e-39
"B_cell","Fam111a",1.28520444688499,5.07715633537494e-39
"B_cell","Far1",1.15600281483879,5.38720682289287e-39
"B_cell","Gm10076",0.639545408379469,8.67652758823345e-39
"B_cell","Ttc14",0.976562703037695,8.6987050006255e-39
"B_cell","Ctcf",0.992468066147943,1.3217343806719e-38
"B_cell","H2-Q6",0.801289553946124,1.67339966373717e-38
"B_cell","Smarca5",0.767961428158474,2.49281855320974e-38
"B_cell","Smad7",1.02503028888775,3.14854860599808e-38
"B_cell","Tsc22d2",1.27789117105609,4.84103069051976e-38
"B_cell","R3hdm1",1.01975157449567,7.50766412899075e-38
"B_cell","Rasgef1b",0.963972824375052,1.45881245794845e-37
"B_cell","Zfp644",1.0563494137518,2.71780574004054e-37
"B_cell","Tgfbr2",0.931970024449736,2.8076538402756e-37
"B_cell","Snrnp70",0.711348663312131,3.23110740248544e-37
"B_cell","Lyn",0.594450913982396,4.45271394343263e-37
"B_cell","Taf1d",1.12925025821375,5.92358073397407e-37
"B_cell","Grb2",0.707283890021627,1.66262045340353e-36
"B_cell","Sla",0.983414681974227,3.04548608621428e-36
"B_cell","Clasp1",1.36830491312182,8.43548722765078e-36
"B_cell","Aff1",1.01749760081769,1.07178388575361e-35
"B_cell","Gls",0.707089115061751,2.04171464459195e-35
"B_cell","Srsf7",0.832171714070354,3.52085435024786e-35
"B_cell","Sp140",1.39457877822701,5.16879923929788e-35
"B_cell","Brd8",1.22251468879092,9.80305909424552e-35
"B_cell","Phf3",0.791236272030429,1.22609054504515e-34
"B_cell","Sh3kbp1",1.03447708744524,1.44665560292204e-34
"B_cell","Dennd1b",0.960525468693177,2.63300952077762e-34
"B_cell","Baz1a",1.09292668465214,2.79240723111365e-34
"B_cell","Huwe1",0.749639601788865,5.44614708892612e-34
"B_cell","Snhg8",0.851969769516371,6.40094409668402e-34
"B_cell","Elk4",0.953069429038634,7.33904104443826e-33
"B_cell","Il4ra",1.27929636953416,8.11810057041435e-33
"B_cell","Rchy1",1.14925030094259,1.4499951869362e-32
"B_cell","Gpbp1",0.871057807448818,2.96187602817719e-32
"B_cell","Kdm3b",1.51921527027438,3.29018136775171e-32
"B_cell","Tnrc6c",1.09225448226503,3.98241850541817e-32
"B_cell","Cd2ap",0.573134013511882,5.60514581047582e-32
"B_cell","Atp2b1",0.524934970500418,7.29143681951451e-32
"B_cell","Sf3b3",1.12922323755489,7.67761935282614e-32
"B_cell","Dnajc7",0.998115194595867,1.22262026747907e-31
"B_cell","Akna",1.06386795658343,1.45524013635068e-31
"B_cell","Sp110",1.04095317905939,2.21094103663962e-31
"B_cell","Lbr",0.79077046450182,4.11561374767205e-31
"B_cell","Cdk13",1.12175658675082,5.61374778893474e-31
"B_cell","Sgms1",0.834790086239654,6.05794515266902e-31
"B_cell","Tecpr1",1.05507097089804,1.85471717990743e-30
"B_cell","Crebrf",0.769568665914336,2.59864993395307e-30
"B_cell","Fam133b",1.06131481298464,7.4749029440072e-30
"B_cell","Leng8",1.14805153429538,1.91093075790434e-29
"B_cell","Zfp280d",1.37334192558585,2.54849678143328e-29
"B_cell","Ankrd12",0.756283557293473,8.22637745257739e-29
"B_cell","Elmsan1",1.40984603032544,1.75602269809396e-28
"B_cell","Gabpb2",1.33367928730045,1.79006091818617e-28
"B_cell","Hipk1",0.766737960322731,2.19087583699027e-28
"B_cell","Hnrnpl",0.860173532230283,2.59473610090223e-28
"B_cell","Krit1",1.01746352324935,2.85643096934821e-28
"B_cell","Acin1",0.736066889288388,3.94517795816857e-28
"B_cell","Tug1",1.15004025276474,5.63133885618756e-28
"B_cell","Fbxw2",1.06861834277531,1.40922561719137e-27
"B_cell","Tardbp",0.715749953405186,1.50871743043455e-27
"B_cell","Lnpep",0.566475590750214,1.60625468913292e-27
"B_cell","Srsf1",0.862168780635976,3.3902883013438e-27
"B_cell","Rcc2",1.36899649257312,3.68188257541251e-27
"B_cell","Kcnq1ot1",1.34881784745405,4.93663674905863e-27
"B_cell","Hnrnpd",0.737938237742529,8.3675916308003e-27
"B_cell","Map3k8",1.29455033823725,1.05848321771202e-26
"B_cell","Brd4",0.743096475284547,1.38747319279004e-26
"B_cell","Gmfg",0.631461290166604,2.17473781214084e-26
"B_cell","Galnt11",1.41710904929838,2.92773261604365e-26
"B_cell","Lpgat1",0.803149731493313,3.79457626605151e-26
"B_cell","Ubl3",0.532609274836155,4.36834351663565e-26
"B_cell","Nsa2",0.515939934054241,6.39805930241582e-26
"B_cell","Srrm1",0.559749534463391,6.74429905946745e-26
"B_cell","Kdm5a",0.784684903758305,1.35431101786727e-25
"B_cell","Pum2",0.518704174607219,1.48178024823302e-25
"B_cell","Dusp11",0.80878597859039,1.76345031016901e-25
"B_cell","Sf3b2",0.50443214926417,2.85222887119721e-25
"B_cell","Hnrnpm",0.501491432957524,6.56768692120184e-25
"B_cell","Cdk12",0.962806426292958,1.11332512452921e-24
"B_cell","Kmt2c",0.891926944561454,2.60288230546575e-24
"B_cell","Cdc42se1",1.09306492210055,3.27084881160186e-24
"B_cell","Ddx50",0.774774934059879,5.78247931110465e-24
"B_cell","Sipa1",0.888449913208202,6.20473719280891e-24
"B_cell","Vps13a",1.01899469946798,6.27528681257459e-24
"B_cell","Rere",0.966907613455764,1.30643367033135e-23
"B_cell","Cisd2",0.890178745041957,1.47006355625753e-23
"B_cell","Cdv3",0.766291097344812,3.22888334124215e-23
"B_cell","Adgre5",0.538644189183099,3.4978761303849e-23
"B_cell","Dnajb9",0.885652132477565,3.56552159964628e-23
"B_cell","Wdr33",0.921472999369492,4.01559855979761e-23
"B_cell","Cspp1",1.10974163741755,9.00969931654191e-23
"B_cell","Supt4a",0.658636985704081,1.24808162350849e-22
"B_cell","Zdhhc18",0.945255947084264,1.56055164181374e-22
"B_cell","Birc2",0.950712204931998,1.84187271733654e-22
"B_cell","B3gnt2",1.1657656036471,2.54096977458123e-22
"B_cell","Ktn1",0.862858641461844,4.37175227983553e-22
"B_cell","Zup1",1.14349540507169,9.58373990904104e-22
"B_cell","Trim26",1.27820354513977,9.68646048401174e-22
"B_cell","Hps3",1.13195570861237,1.0170219766186e-21
"B_cell","Herc4",0.9209758025966,1.47983370686453e-21
"B_cell","Evl",0.836939393891243,1.6917837680583e-21
"B_cell","Arid1b",1.0159214346875,3.3157191905184e-21
"B_cell","Top2b",0.651587316607488,3.72313844424722e-21
"B_cell","Rlf",1.11491267094074,7.58885729304772e-21
"B_cell","Purb",0.542626104970309,1.31857614069648e-20
"B_cell","Gtf3c2",1.06616874142669,1.45380785488611e-20
"B_cell","Chd6",1.18269334659429,1.68176403319449e-20
"B_cell","Sec24a",0.896761345595964,2.82693876161716e-20
"B_cell","Zc3h7a",0.845776049377874,3.19817014747838e-20
"B_cell","Atp11b",0.810456523267927,3.22244717713861e-20
"B_cell","Rock2",0.678741846100906,4.9070865416604e-20
"B_cell","Uvrag",0.85471369279799,7.96402452553256e-20
"B_cell","Csrnp1",0.815344428111981,8.723678825864e-20
"B_cell","Pkn1",0.855791111763804,9.9477440012116e-20
"B_cell","Ddx3y",0.673283788159885,1.17731031472073e-19
"B_cell","Pbxip1",1.06723807787538,2.39898319918074e-19
"B_cell","Mier1",0.584753533008775,2.60883114816531e-19
"B_cell","Ccdc50",0.596262064759777,4.51507791415075e-19
"B_cell","Mga",0.791809509113644,4.89509290370246e-19
"B_cell","Xrn2",0.608981022050321,7.59585107528003e-19
"B_cell","Nsmce4a",0.860966957279224,1.41585102953082e-18
"B_cell","Jarid2",0.930526419241619,1.53728219512334e-18
"B_cell","Thrap3",0.538985410532619,2.25836838778406e-18
"B_cell","Gpatch8",1.01221075650286,2.26425142125111e-18
"B_cell","Tle4",0.924912978039488,2.39229595718397e-18
"B_cell","Arhgef3",0.945021510833898,2.39929150282351e-18
"B_cell","Rsf1",0.969945803895913,5.04421909708373e-18
"B_cell","Nsd1",0.678616794525097,5.12156859737351e-18
"B_cell","Gigyf1",1.01053482085433,7.38146903998365e-18
"B_cell","Rab21",0.647591337686769,9.65935145731469e-18
"B_cell","Supt20",1.17476416584351,1.40514976146818e-17
"B_cell","Prpf4b",0.60290686733916,1.67974640169758e-17
"B_cell","Ep300",0.741440318589588,2.0279591188978e-17
"B_cell","Kat6a",0.726400044927302,2.67368117753591e-17
"B_cell","Zmym5",0.963071283323026,2.78189764673006e-17
"B_cell","Ddx24",0.622741600998586,2.98690998568965e-17
"B_cell","Tgfb1",0.655752081468323,1.04568823523968e-16
"B_cell","Uhrf2",0.866050387449336,1.98886843096863e-16
"B_cell","Clcn3",1.0986418316302,2.55147424651447e-16
"B_cell","Dyrk1a",1.09134198357201,5.00598545514683e-16
"B_cell","AC149090.1",0.847713561386476,1.91452489104482e-15
"B_cell","Sf1",0.634244886814599,3.44034740672105e-15
"B_cell","Snx20",0.872332997458304,3.91995427819511e-15
"B_cell","Tia1",1.01330633221717,3.92015155189221e-15
"B_cell","Tasor",0.562568485235418,5.52550497986052e-15
"B_cell","AU020206",0.59444167464485,6.85628107796603e-15
"B_cell","Myo1c",0.726958473300786,7.02778193150408e-15
"B_cell","Zfp638",0.7476534101473,7.56796660822771e-15
"B_cell","Senp2",0.953929712825243,8.31342584196457e-15
"B_cell","Use1",0.595742204216043,9.21779015389757e-15
"B_cell","Usp15",0.780112863728162,1.44928878285609e-14
"B_cell","Fip1l1",0.791505083699193,1.45460948721707e-14
"B_cell","Gtpbp4",0.855413498660583,2.0574536833763e-14
"B_cell","Ccar1",0.632364245131036,2.16526927025598e-14
"B_cell","Cnot1",0.693440415616455,2.79959879869762e-14
"B_cell","Sltm",0.729857702049829,3.223865519855e-14
"B_cell","Kpna1",0.913650349339237,4.04584606294331e-14
"B_cell","Cmtm7",0.859593352890831,4.10728726073396e-14
"B_cell","Zfp207",0.624756788875012,4.11008875817341e-14
"B_cell","Sec11c",0.71411326943305,5.19769589032493e-14
"B_cell","Itpr2",0.776897118181208,8.20642898713328e-14
"B_cell","Sp1",0.632382530883333,9.28858554471445e-14
"B_cell","Zfp622",1.01911305383955,2.10482738606634e-13
"B_cell","Tob2",0.826145421707155,2.35204087945563e-13
"B_cell","Naa15",0.896047516027136,2.57243950006802e-13
"B_cell","Mknk2",0.749362679336211,2.87127402112918e-13
"B_cell","Slbp",0.747746379935515,3.64503121576947e-13
"B_cell","Rbm6",0.853519358338882,4.67856116391216e-13
"B_cell","Ankrd17",0.633428739112241,6.4191546716108e-13
"B_cell","Snu13",0.510666335537813,6.6683313836249e-13
"B_cell","Nrbp1",0.795927519749854,1.2228510100429e-12
"B_cell","Cbl",0.521902247909429,1.28682226819268e-12
"B_cell","Tnrc6a",0.63577132791686,1.43887041601875e-12
"B_cell","Mob4",0.710741071533621,1.7092299082808e-12
"B_cell","Fmnl1",0.91445306284832,2.13023878019494e-12
"B_cell","Fam168b",0.830969795369513,2.29903802299423e-12
"B_cell","Usp7",0.661715963603006,2.54943893132373e-12
"B_cell","Cebpz",0.631864117024428,3.58730126657164e-12
"B_cell","Nsf",0.869398064207305,5.38141678467772e-12
"B_cell","Cyld",0.666453382008168,1.08269583367673e-11
"B_cell","Arfgef1",0.638993509498239,1.18467750282501e-11
"B_cell","Smc6",0.529291697515561,1.42337788104931e-11
"B_cell","Tsc22d4",0.518586595552315,1.7006386463823e-11
"B_cell","Il17ra",0.722067039712153,1.7473272165246e-11
"B_cell","Epc1",0.988238716214737,1.81016086587825e-11
"B_cell","Stk10",0.79138238214291,4.11715227224193e-11
"B_cell","Taf15",0.828121934107803,4.14564009548953e-11
"B_cell","Wipf1",0.513344702522051,6.44501409045562e-11
"B_cell","Wasf2",0.619785537429371,6.68210779021328e-11
"B_cell","Kdm2a",0.647644513279694,7.25903618829678e-11
"B_cell","Tmed5",0.561401898892382,7.47982906911137e-11
"B_cell","Kmt2d",0.820444096541988,9.23149208971085e-11
"B_cell","Nup98",0.82604776709161,1.83926689493653e-10
"B_cell","Glyr1",0.632501278854301,2.17599305297937e-10
"B_cell","Smc4",0.578650263789825,2.91277300815242e-10
"B_cell","Ube2s",0.591334201792866,6.17369647840955e-10
"B_cell","Hnrnpul1",0.527284555345883,6.93145970921658e-10
"B_cell","Rabac1",0.515009560223506,8.02918464618098e-10
"B_cell","Pabpn1",0.58522885262964,8.54104206825769e-10
"B_cell","Larp4",0.788525223595374,1.08489182002803e-09
"B_cell","Numa1",0.641273581640233,1.12412702657308e-09
"B_cell","Puf60",0.736611474967338,1.1366797079277e-09
"B_cell","Mettl23",0.749417998388958,1.16669030915854e-09
"B_cell","Usp34",0.512161610511939,1.8835275393147e-09
"B_cell","Mau2",0.984509870407883,1.93361023314931e-09
"B_cell","Ino80d",0.689891913939112,2.40187417857309e-09
"B_cell","Usp16",0.608920672292362,3.6370347455137e-09
"B_cell","Cblb",0.714182290640502,4.33491811904201e-09
"B_cell","Herc1",0.516242676707312,5.07587161929704e-09
"B_cell","Bcl10",0.850940179888711,5.80281301940712e-09
"B_cell","Med13l",0.72481954640243,6.35428124945824e-09
"B_cell","Pds5a",0.592658405301315,7.45740432284762e-09
"B_cell","Cr1l",0.902717123120882,1.33634555729334e-08
"B_cell","Mysm1",0.869988325599971,1.55311135732299e-08
"B_cell","Zdhhc20",0.768872136521311,1.73149167908015e-08
"B_cell","Asxl2",0.67096530203994,2.21413793070152e-08
"B_cell","Bbx",0.721080201424937,2.75521348759721e-08
"B_cell","Wac",0.573067935557243,2.86479661551512e-08
"B_cell","Zmynd11",0.514305454214634,3.36756182784329e-08
"B_cell","Ensa",0.805054860393411,4.19760006066433e-08
"B_cell","Oga",0.512262252382034,5.85031145970907e-08
"B_cell","Atp8a1",0.737046145315156,5.92681835951627e-08
"B_cell","Ppp4r3b",0.652323216887804,8.81876331738231e-08
"B_cell","Ddx46",0.601491536741478,1.79456289364103e-07
"B_cell","Ccnl2",0.588426833512936,2.04689338618089e-07
"B_cell","Ppp1r10",0.719163908075965,2.39849718941154e-07
"B_cell","Add1",0.658287657128069,4.1822403927916e-07
"B_cell","Dock8",0.668957341901119,4.75492869957505e-07
"B_cell","Arid4a",0.594911242075547,6.14344231481692e-07
"B_cell","Wbp11",0.681342613565613,1.23728116711097e-06
"B_cell","Ccnt2",0.720230811699596,1.38874263693739e-06
"B_cell","Tox4",0.749552038674532,1.65346303505659e-06
"B_cell","Ubn2",0.633729953288588,1.7408615870395e-06
"B_cell","Akap9",0.797541967072842,1.77499107779274e-06
"B_cell","BC005624",0.828340957302352,2.57204104453791e-06
"B_cell","Baz2a",0.657189216521206,3.29101263690595e-06
"B_cell","Atf7",0.6864319984645,3.36869217148683e-06
"B_cell","Gng2",0.693014467297802,3.42321331036425e-06
"B_cell","Stk38",0.592461622652131,8.62106336657197e-06
"B_cell","Ep400",0.727155030381308,8.65888603816791e-06
"B_cell","Heca",0.554430349953124,9.06872082115128e-06
"B_cell","Chd7",0.612738939862885,1.07143573604253e-05
"B_cell","Ube2i",0.579461390965747,1.42299178168021e-05
"B_cell","Fermt3",0.642106142791031,1.46359204217727e-05
"B_cell","Chd8",0.74267390979194,1.75787829625663e-05
"B_cell","Zfp106",0.583069582963162,2.2444081745917e-05
"B_cell","Nrd1",0.609430087415514,3.52032140157682e-05
"B_cell","Cop1",0.576011759874866,3.66005782321729e-05
"B_cell","Atxn2l",0.775928715976259,5.45308608465604e-05
"B_cell","Tbl1xr1",0.574401904069359,5.45835934439407e-05
"B_cell","Ppp2r2a",0.717292545753803,7.05972532443531e-05
"B_cell","Cux1",0.701517191266276,7.47788735190827e-05
"B_cell","Hnrnpr",0.624090296117119,8.26436200325648e-05
"B_cell","Stx5a",0.609803832073612,0.000101884073703122
"B_cell","Relch",0.779621549853784,0.000112683585801491
"B_cell","Safb",0.723874506553938,0.000202342556264909
"B_cell","Slc44a2",0.696179721629221,0.000241587431929232
"B_cell","Rc3h2",0.519165525650451,0.000246147209476972
"B_cell","Ddx21",0.614248277433088,0.00026111889549449
"B_cell","Mllt10",0.723099985850761,0.000389730950104614
"B_cell","Ppp1r11",0.652401877359334,0.000442609361967362
"B_cell","Lsm5",0.584796962345999,0.000495755170680454
"B_cell","Lsm14a",0.690629080558907,0.000690469464781809
"B_cell","Ppp3cb",0.573774753389811,0.000816870475672375
"B_cell","Fuca1",0.687890443559799,0.000901858088977771
"B_cell","Atp6v1h",0.584025701752182,0.00104919912249651
"B_cell","Vezf1",0.577067248781871,0.00117677637381337
"B_cell","Plekho1",0.507643620149439,0.00142402525723104
"B_cell","Supt5",0.536274965383698,0.00406013719948421
"B_cell","Pnn",0.548541818438498,0.00432604996074189
"B_cell","Brd1",0.710093067555491,0.00475149299617114
"B_cell","Ppp4c",0.697846972680522,0.00905273529478801
"B_cell","Mark2",0.619333803747627,0.0104321299589968
"B_cell","Fmr1",0.624686297026728,0.0113454711954477
"B_cell","Phf14",0.637360897426159,0.012327969803924
"B_cell","Cdk11b",0.583451045643131,0.0250837531387094
"B_cell","Ncoa2",0.67166141619907,0.0260192882402937
"B_cell","Srpk2",0.534126648766191,0.168714399096909
"B_cell","Msl2",0.691422137978833,0.281723435863925
"B_cell","Susd6",0.520176959172962,0.554708568181384
"B_cell","Dbnl",0.502531185027005,1
"Cholangiocyte","Kcnma1",10.5949172652208,0
"Cholangiocyte","Cnksr1",10.4263364519945,0
"Cholangiocyte","Myo5c",10.2965735868474,0
"Cholangiocyte","Nipal2",10.2823989201878,0
"Cholangiocyte","Itgb6",10.1286537691974,0
"Cholangiocyte","Mtcl1",10.0913452027889,0
"Cholangiocyte","Fermt1",9.69054612202004,0
"Cholangiocyte","Lamc2",9.65903529924103,0
"Cholangiocyte","Bdkrb2",9.65088302466817,0
"Cholangiocyte","Lamc3",9.61581249457623,0
"Cholangiocyte","Ankrd1",9.56520374435137,0
"Cholangiocyte","Dab1",9.54535264285888,0
"Cholangiocyte","Grhl2",9.47735077150272,0
"Cholangiocyte","Cldn8",9.35667769112661,0
"Cholangiocyte","Sftpd",9.33606490286481,0
"Cholangiocyte","Sobp",9.31404480000662,0
"Cholangiocyte","Cldn4",9.21382222643184,0
"Cholangiocyte","Cldn7",9.20194118900281,0
"Cholangiocyte","Krt19",9.13482150992368,0
"Cholangiocyte","Msmp",9.12333168655012,0
"Cholangiocyte","Cdh6",9.06525386533758,0
"Cholangiocyte","Anxa13",8.98458331637788,0
"Cholangiocyte","Pkhd1",8.96645117635127,0
"Cholangiocyte","A230001M10Rik",8.94053871899494,0
"Cholangiocyte","Fam13c",8.9275679752048,0
"Cholangiocyte","Bicc1",8.91936082693816,0
"Cholangiocyte","Scara3",8.81691883126307,0
"Cholangiocyte","Ppp2r2b",8.81021177848395,0
"Cholangiocyte","Veph1",8.79927589554641,0
"Cholangiocyte","Pof1b",8.73675832290211,0
"Cholangiocyte","Ddit4l",8.67014251571052,0
"Cholangiocyte","Bex4",8.56117703878889,0
"Cholangiocyte","Esrp1",8.46054128093936,0
"Cholangiocyte","Col4a5",8.44544743456321,0
"Cholangiocyte","Gm609",8.41142078177664,0
"Cholangiocyte","Cldn6",8.36167111938684,0
"Cholangiocyte","Prom1",8.35174400122566,0
"Cholangiocyte","Slc5a1",8.33891575832621,0
"Cholangiocyte","ccdc198",8.31446651892276,0
"Cholangiocyte","Prr15l",8.26795765980575,0
"Cholangiocyte","Wnk2",8.23396831762991,0
"Cholangiocyte","Cdcp1",8.19552767201252,0
"Cholangiocyte","Chmp4c",8.19493098039889,0
"Cholangiocyte","Prss8",8.17649715179899,0
"Cholangiocyte","2610307P16Rik",8.14170454174308,0
